year,volume,first,last,doi
1972,26,427,,10.2307/4120305
1972,26,591,,10.2307/4120333
1972,26,366,,10.2307/4117720
1972,26,469,,10.2307/4120311
1972,27,383,,10.2307/4109485
1972,26,367,,10.2307/4117722
1972,27,207,,10.2307/4117885
1972,26,569,,10.2307/4120320
1972,26,573,,10.2307/4120321
1972,26,405,,10.2307/4120303
1972,26,586,,10.2307/4120325
1972,27,380,,10.2307/4109482
1972,27,573,,10.2307/4114376
1972,26,592,,10.2307/4120334
1972,26,433,,10.2307/4120306
1972,27,374,,10.2307/4109473
1972,27,569,,10.2307/4114371
1972,27,271,,10.2307/4109451
1972,26,378,,10.2307/4117738
1972,26,372,,10.2307/4117729
1972,27,217,,10.2307/4109448
1972,27,387,,10.2307/4114353
1972,26,439,,10.2307/4120307
1972,27,571,,10.2307/4114373
1972,26,445,,10.2307/4120309
1972,26,590,,10.2307/4120332
1972,27,501,,10.2307/4114362
1972,26,369,,10.2307/4117726
1972,26,386,,10.2307/4117746
1972,26,586,,10.2307/4120326
1972,26,588,,10.2307/4120329
1972,27,327,,10.2307/4109462
1972,26,392,,10.2307/4117755
1972,27,377,,10.2307/4109477
1972,27,335,,10.2307/4109465
1972,27,333,,10.2307/4109464
1972,27,378,,10.2307/4109480
1972,27,208,,10.2307/4117887
1972,26,588,,10.2307/4120330
1972,27,289,,10.2307/4109455
1972,27,375,,10.2307/4109475
1972,27,147,,10.2307/4117877
1972,27,568,,10.2307/4114370
1972,26,377,,10.2307/4117736
1972,27,151,,10.2307/4117878
1972,27,210,,10.2307/4117890
1972,27,567,,10.2307/4114368
1972,26,499,,10.2307/4120316
1972,27,337,,10.2307/4109466
1972,26,577,,10.2307/4120322
1972,27,251,,10.2307/4109450
1973,28,162,,10.2307/4117092
1973,28,411,,10.2307/4108883
1973,28,433,,10.2307/4108887
1973,28,305,,10.2307/4119789
1973,28,163,,10.2307/4117093
1973,28,532,,10.2307/4108901
1973,28,195,,10.2307/4119779
1973,28,541,,10.2307/4108911
1973,28,331,,10.2307/4119798
1973,28,319,,10.2307/4119791
1973,28,105,,10.2307/4117068
1973,28,117,,10.2307/4117070
1973,28,521,,10.2307/4108896
1973,28,147,,10.2307/4117076
1973,28,36,,10.2307/4117061
1973,28,441,,10.2307/4108889
1973,28,123,,10.2307/4117072
1973,28,540,,10.2307/4108910
1973,28,187,,10.2307/4119778
1973,28,328,,10.2307/4119794
1973,28,140,,10.2307/4117074
1973,28,133,,10.2307/4117073
1973,28,485,,10.2307/4108892
1973,28,154,,10.2307/4117082
1973,28,332,,10.2307/4119799
1973,28,336,,10.2307/4119804
1973,28,160,,10.2307/4117088
1973,28,437,,10.2307/4108888
1973,28,24,,10.2307/4117058
1973,28,381,,10.2307/4108881
1973,28,157,,10.2307/4117086
1973,28,538,,10.2307/4108907
1973,28,334,,10.2307/4119801
1973,28,159,,10.2307/4117087
1973,28,330,,10.2307/4119796
1973,28,525,,10.2307/4108897
1973,28,451,,10.2307/4108890
1973,28,531,,10.2307/4108900
1973,28,495,,10.2307/4108894
1973,28,167,,10.2307/4117097
1973,28,152,,10.2307/4117079
1973,28,530,,10.2307/4108898
1973,28,517,,10.2307/4108895
1973,28,538,,10.2307/4108908
1973,28,341,,10.2307/4108877
1973,28,338,,10.2307/4119807
1973,28,429,,10.2307/4108886
1973,28,116,,10.2307/4117069
1973,28,164,,10.2307/4117094
1973,28,37,,10.2307/4117062
1973,28,333,,10.2307/4119800
1973,28,327,,10.2307/4119792
1973,28,334,,10.2307/4119802
1973,28,161,,10.2307/4117089
1973,28,336,,10.2307/4119805
1973,28,211,,10.2307/4119781
1973,28,296,,10.2307/4119787
1973,28,59,,10.2307/4117065
1973,28,153,,10.2307/4117081
1973,28,387,,10.2307/4108882
1973,28,165,,10.2307/4117095
1973,28,536,,10.2307/4108905
1973,28,199,,10.2307/4119780
1973,28,155,,10.2307/4117083
1973,28,121,,10.2307/4117071
1973,28,533,,10.2307/4108903
1973,28,151,,10.2307/4117078
1973,28,287,,10.2307/4119786
1973,28,540,,10.2307/4108909
1973,28,311,,10.2307/4119790
1973,28,97,,10.2307/4117067
1973,28,338,,10.2307/4119808
1973,28,534,,10.2307/4108904
1973,28,152,,10.2307/4117080
1973,28,166,,10.2307/4117096
1973,28,257,,10.2307/4119782
1973,28,339,,10.2307/4119809
1973,28,491,,10.2307/4108893
1973,28,337,,10.2307/4119806
1973,28,151,,10.2307/4117077
1973,28,157,,10.2307/4117085
1973,28,29,,10.2307/4117060
1973,28,365,,10.2307/4108880
1973,28,297,,10.2307/4119788
1973,28,531,,10.2307/4108899
1973,28,533,,10.2307/4108902
1973,28,329,,10.2307/4119795
1973,28,423,,10.2307/4108885
1973,28,267,,10.2307/4119783
1973,28,283,,10.2307/4119785
1973,28,ii,,10.2307/4117055
1973,28,537,,10.2307/4108906
1973,28,61,,10.2307/4117066
1973,28,351,,10.2307/4108879
1973,28,5,,10.2307/4117057
1973,28,161,,10.2307/4117090
1973,28,331,,10.2307/4119797
1973,28,542,,10.2307/4108912
1973,28,58,,10.2307/4117064
1973,28,162,,10.2307/4117091
1973,28,327,,10.2307/4119793
1973,28,465,,10.2307/4108891
1973,28,335,,10.2307/4119803
1973,28,141,,10.2307/4117075
1973,28,156,,10.2307/4117084
1973,28,419,,10.2307/4108884
1973,28,269,,10.2307/4119784
1973,28,25,,10.2307/4117059
1973,28,349,,10.2307/4108878
1973,28,49,,10.2307/4117063
1973,28,171,,10.2307/4119777
1974,29,244,,10.2307/4108396
1974,29,742,,10.2307/4108153
1974,29,435,,10.2307/4108554
1974,29,415,,10.2307/4108550
1974,29,738,,10.2307/4108149
1974,29,452,,10.2307/4108559
1974,29,735,,10.2307/4108142
1974,29,742,,10.2307/4108154
1974,29,212,,10.2307/4108385
1974,29,235,,10.2307/4108387
1974,29,617,,10.2307/4108009
1974,29,247,,10.2307/4108401
1974,29,241,,10.2307/4108392
1974,29,506,,10.2307/4107996
1974,29,736,,10.2307/4108145
1974,29,181,,10.2307/4108383
1974,29,736,,10.2307/4108144
1974,29,363,,10.2307/4108546
1974,29,633,,10.2307/4108130
1974,29,721,,10.2307/4108139
1974,29,359,,10.2307/4108545
1974,29,281,,10.2307/4108542
1974,29,246,,10.2307/4108399
1974,29,628,,10.2307/4108023
1974,29,629,,10.2307/4108025
1974,29,458,,10.2307/4108567
1974,29,456,,10.2307/4108564
1974,29,83,,10.2307/4108374
1974,29,687,,10.2307/4108134
1974,29,507,,10.2307/4107997
1974,29,458,,10.2307/4108566
1974,29,157,,10.2307/4108382
1974,29,592,,10.2307/4108002
1974,29,616,,10.2307/4108008
1974,29,627,,10.2307/4108021
1974,29,476,,10.2307/4107988
1974,29,503,,10.2307/4107995
1974,29,141,,10.2307/4108379
1974,29,245,,10.2307/4108397
1974,29,207,,10.2307/4108384
1974,29,669,,10.2307/4108133
1974,29,699,,10.2307/4108136
1974,29,238,,10.2307/4108390
1974,29,499,,10.2307/4107994
1974,29,89,,10.2307/4108376
1974,29,461,,10.2307/4107987
1974,29,621,,10.2307/4108015
1974,29,253,,10.2307/4108539
1974,29,ii,,10.2307/4108368
1974,29,237,,10.2307/4108389
1974,29,619,,10.2307/4108013
1974,29,19,,10.2307/4108373
1974,29,619,,10.2307/4108012
1974,29,456,,10.2307/4108563
1974,29,741,,10.2307/4108152
1974,29,333,,10.2307/4108543
1974,29,249,,10.2307/4108404
1974,29,445,,10.2307/4108557
1974,29,248,,10.2307/4108402
1974,29,497,,10.2307/4107993
1974,29,88,,10.2307/4108375
1974,29,740,,10.2307/4108151
1974,29,736,,10.2307/4108146
1974,29,243,,10.2307/4108395
1974,29,247,,10.2307/4108400
1974,29,517,,10.2307/4107998
1974,29,235,,10.2307/4108388
1974,29,267,,10.2307/4108540
1974,29,717,,10.2307/4108138
1974,29,615,,10.2307/4108006
1974,29,711,,10.2307/4108137
1974,29,248,,10.2307/4108403
1974,29,618,,10.2307/4108011
1974,29,625,,10.2307/4108019
1974,29,495,,10.2307/4107992
1974,29,627,,10.2307/4108022
1974,29,618,,10.2307/4108010
1974,29,624,,10.2307/4108017
1974,29,245,,10.2307/4108398
1974,29,725,,10.2307/4108140
1974,29,427,,10.2307/4108552
1974,29,740,,10.2307/4108150
1974,29,242,,10.2307/4108393
1974,29,442,,10.2307/4108555
1974,29,593,,10.2307/4108003
1974,29,738,,10.2307/4108148
1974,29,431,,10.2307/4108553
1974,29,628,,10.2307/4108024
1974,29,735,,10.2307/4108143
1974,29,737,,10.2307/4108147
1974,29,616,,10.2307/4108007
1974,29,341,,10.2307/4108544
1974,29,154,,10.2307/4108380
1974,29,460,,10.2307/4108569
1974,29,615,,10.2307/4108005
1974,29,250,,10.2307/4108405
1974,29,457,,10.2307/4108565
1974,29,623,,10.2307/4108016
1974,29,425,,10.2307/4108551
1974,29,271,,10.2307/4108541
1974,29,155,,10.2307/4108381
1974,29,443,,10.2307/4108556
1974,29,455,,10.2307/4108562
1974,29,477,,10.2307/4107989
1974,29,527,,10.2307/4107999
1974,29,242,,10.2307/4108394
1974,29,535,,10.2307/4108000
1974,29,213,,10.2307/4108386
1974,29,493,,10.2307/4107991
1974,29,453,,10.2307/4108560
1974,29,365,,10.2307/4108547
1974,29,411,,10.2307/4108549
1974,29,626,,10.2307/4108020
1974,29,18,,10.2307/4108372
1974,29,621,,10.2307/4108014
1974,29,659,,10.2307/4108132
1974,29,695,,10.2307/4108135
1974,29,625,,10.2307/4108018
1974,29,459,,10.2307/4108568
1974,29,585,,10.2307/4108001
1974,29,125,,10.2307/4108378
1974,29,15,,10.2307/4108371
1974,29,731,,10.2307/4108141
1974,29,240,,10.2307/4108391
1974,29,451,,10.2307/4108558
1974,29,251,,10.2307/4108406
1974,29,93,,10.2307/4108377
1974,29,655,,10.2307/4108131
1974,29,383,,10.2307/4108548
1974,29,597,,10.2307/4108004
1974,29,483,,10.2307/4107990
1974,29,454,,10.2307/4108561
1975,30,582,,10.2307/4103094
1975,30,581,,10.2307/4103091
1975,30,716,,10.2307/4102920
1975,30,107,,10.2307/4102878
1975,30,153,,10.2307/4102882
1975,30,215,,10.2307/4103154
1975,30,207,,10.2307/4102889
1975,30,49,,10.2307/4102875
1975,30,707,,10.2307/4102915
1975,30,541,,10.2307/4103084
1975,30,699,,10.2307/4102914
1975,30,39,,10.2307/4102873
1975,30,463,,10.2307/4103070
1975,30,581,,10.2307/4103092
1975,30,427,,10.2307/4103176
1975,30,591,,10.2307/4103105
1975,30,371,,10.2307/4103165
1975,30,715,,10.2307/4102917
1975,30,424,,10.2307/4103172
1975,30,327,,10.2307/4103160
1975,30,183,,10.2307/4102884
1975,30,584,,10.2307/4103096
1975,30,601,,10.2307/4102902
1975,30,426,,10.2307/4103175
1975,30,413,,10.2307/4103166
1975,30,696,,10.2307/4102912
1975,30,211,,10.2307/4102893
1975,30,579,,10.2307/4103089
1975,30,521,,10.2307/4103080
1975,30,110,,10.2307/4102879
1975,30,210,,10.2307/4102892
1975,30,19,,10.2307/4102870
1975,30,206,,10.2307/4102887
1975,30,669,,10.2307/4102908
1975,30,205,,10.2307/4102886
1975,30,425,,10.2307/4103173
1975,30,689,,10.2307/4102911
1975,30,527,,10.2307/4103081
1975,30,423,,10.2307/4103169
1975,30,509,,10.2307/4103078
1975,30,607,,10.2307/4102904
1975,30,718,,10.2307/4102923
1975,30,647,,10.2307/4102906
1975,30,33,,10.2307/4102871
1975,30,467,,10.2307/4103072
1975,30,579,,10.2307/4103090
1975,30,475,,10.2307/4103075
1975,30,717,,10.2307/4102921
1975,30,466,,10.2307/4103071
1975,30,718,,10.2307/4102922
1975,30,657,,10.2307/4102907
1975,30,563,,10.2307/4103087
1975,30,474,,10.2307/4103074
1975,30,212,,10.2307/4102895
1975,30,41,,10.2307/4102874
1975,30,366,,10.2307/4103163
1975,30,421,,10.2307/4103167
1975,30,503,,10.2307/4103077
1975,30,426,,10.2307/4103174
1975,30,697,,10.2307/4102913
1975,30,590,,10.2307/4103104
1975,30,205,,10.2307/4102885
1975,30,17,,10.2307/4102869
1975,30,101,,10.2307/4102877
1975,30,241,,10.2307/4103158
1975,30,208,,10.2307/4102890
1975,30,585,,10.2307/4103097
1975,30,211,,10.2307/4102894
1975,30,511,,10.2307/4103079
1975,30,688,,10.2307/4102910
1975,30,16,,10.2307/4102868
1975,30,11,,10.2307/4102867
1975,30,583,,10.2307/4103095
1975,30,587,,10.2307/4103100
1975,30,586,,10.2307/4103099
1975,30,344,,10.2307/4103161
1975,30,ii,,10.2307/4102864
1975,30,225,,10.2307/4103157
1975,30,428,,10.2307/4103177
1975,30,559,,10.2307/4103086
1975,30,423,,10.2307/4103170
1975,30,163,,10.2307/4102883
1975,30,345,,10.2307/4103162
1975,30,111,,10.2307/4102880
1975,30,715,,10.2307/4102918
1975,30,429,,10.2307/4103067
1975,30,35,,10.2307/4102872
1975,30,709,,10.2307/4102916
1975,30,543,,10.2307/4103085
1975,30,533,,10.2307/4103083
1975,30,459,,10.2307/4103069
1975,30,209,,10.2307/4102891
1975,30,675,,10.2307/4102909
1975,30,443,,10.2307/4103068
1975,30,591,,10.2307/4103106
1975,30,495,,10.2307/4103076
1975,30,77,,10.2307/4102876
1975,30,597,,10.2307/4102901
1975,30,609,,10.2307/4102905
1975,30,222,,10.2307/4103155
1975,30,582,,10.2307/4103093
1975,30,421,,10.2307/4103168
1975,30,569,,10.2307/4103088
1975,30,223,,10.2307/4103156
1975,30,603,,10.2307/4102903
1975,30,586,,10.2307/4103098
1975,30,424,,10.2307/4103171
1975,30,590,,10.2307/4103103
1975,30,367,,10.2307/4103164
1975,30,596,,10.2307/4102900
1975,30,133,,10.2307/4102881
1975,30,593,,10.2307/4102899
1975,30,206,,10.2307/4102888
1975,30,471,,10.2307/4103073
1975,30,716,,10.2307/4102919
1975,30,247,,10.2307/4103159
1975,30,531,,10.2307/4103082
1976,31,218,,10.2307/4109166
1976,31,155,,10.2307/4109002
1976,31,190,,10.2307/4109008
1976,31,399,,10.2307/4109180
1976,31,411,,10.2307/4109183
1976,31,411,,10.2307/4109182
1976,31,407,,10.2307/4109181
1976,31,227,,10.2307/4109170
1976,31,196,,10.2307/4109017
1976,31,189,,10.2307/4109007
1976,31,1,,10.2307/4108990
1976,31,219,,10.2307/4109167
1976,31,292,,10.2307/4109176
1976,31,81,,10.2307/4108997
1976,31,201,,10.2307/4109164
1976,31,181,,10.2307/4109004
1976,31,209,,10.2307/4109165
1976,31,263,,10.2307/4109172
1976,31,196,,10.2307/4109016
1976,31,190,,10.2307/4109009
1976,31,199,,10.2307/4109020
1976,31,9,,10.2307/4108992
1976,31,71,,10.2307/4108996
1976,31,104,,10.2307/4108998
1976,31,200,,10.2307/4109021
1976,31,195,,10.2307/4109015
1976,31,341,,10.2307/4109179
1976,31,193,,10.2307/4109012
1976,31,194,,10.2307/4109014
1976,31,412,,10.2307/4109185
1976,31,259,,10.2307/4109171
1976,31,151,,10.2307/4109000
1976,31,105,,10.2307/4108999
1976,31,191,,10.2307/4109010
1976,31,293,,10.2307/4109177
1976,31,411,,10.2307/4109184
1976,31,340,,10.2307/4109178
1976,31,27,,10.2307/4108993
1976,31,194,,10.2307/4109013
1976,31,154,,10.2307/4109001
1976,31,221,,10.2307/4109168
1976,31,5,,10.2307/4108991
1976,31,226,,10.2307/4109169
1976,31,197,,10.2307/4109018
1976,31,272,,10.2307/4109173
1976,31,187,,10.2307/4109005
1976,31,198,,10.2307/4109019
1976,31,289,,10.2307/4109175
1976,31,189,,10.2307/4109006
1976,31,192,,10.2307/4109011
1976,31,273,,10.2307/4109174
1976,31,33,,10.2307/4108994
1976,31,47,,10.2307/4108995
1976,31,180,,10.2307/4109003
1977,32,273,,10.2307/4117291
1977,31,629,,10.2307/4119413
1977,32,19,,10.2307/4117255
1977,32,277,,10.2307/4117297
1977,32,287,,10.2307/4117310
1977,32,265,,10.2307/4117281
1977,31,851,,10.2307/4109561
1977,32,273,,10.2307/4117292
1977,32,282,,10.2307/4117304
1977,32,33,,10.2307/4117257
1977,31,577,,10.2307/4119405
1977,32,259,,10.2307/4117272
1977,32,84,,10.2307/4117262
1977,32,259,,10.2307/4117273
1977,32,137,,10.2307/4117264
1977,31,858,,10.2307/4109570
1977,32,290,,10.2307/4117314
1977,32,252,,10.2307/4117270
1977,31,581,,10.2307/4119406
1977,31,709,,10.2307/4119424
1977,31,699,,10.2307/4119421
1977,32,270,,10.2307/4117287
1977,31,857,,10.2307/4109568
1977,32,266,,10.2307/4117282
1977,32,267,,10.2307/4117284
1977,32,271,,10.2307/4117288
1977,32,269,,10.2307/4117286
1977,32,286,,10.2307/4117309
1977,31,529,,10.2307/4119398
1977,32,289,,10.2307/4117313
1977,31,645,,10.2307/4119416
1977,32,288,,10.2307/4117312
1977,31,533,,10.2307/4119399
1977,32,281,,10.2307/4117303
1977,32,264,,10.2307/4117279
1977,31,775,,10.2307/4109550
1977,31,617,,10.2307/4119411
1977,31,437,,10.2307/4119383
1977,32,189,,10.2307/4117266
1977,32,69,,10.2307/4117261
1977,31,741,,10.2307/4119427
1977,32,264,,10.2307/4117280
1977,31,587,,10.2307/4119408
1977,31,695,,10.2307/4119420
1977,31,595,,10.2307/4119409
1977,32,291,,10.2307/4117315
1977,32,68,,10.2307/4117260
1977,31,731,,10.2307/4119426
1977,31,471,,10.2307/4119390
1977,32,188,,10.2307/4117265
1977,31,433,,10.2307/4119382
1977,31,854,,10.2307/4109565
1977,31,449,,10.2307/4119385
1977,31,421,,10.2307/4119381
1977,31,455,,10.2307/4119386
1977,31,489,,10.2307/4119392
1977,31,841,,10.2307/4109556
1977,31,621,,10.2307/4119412
1977,31,635,,10.2307/4119414
1977,32,285,,10.2307/4117308
1977,31,653,,10.2307/4119417
1977,32,274,,10.2307/4117293
1977,31,567,,10.2307/4119403
1977,31,557,,10.2307/4119402
1977,31,763,,10.2307/4109548
1977,31,759,,10.2307/4109547
1977,31,465,,10.2307/4119388
1977,32,221,,10.2307/4117267
1977,31,819,,10.2307/4109552
1977,31,585,,10.2307/4119407
1977,32,ii,,10.2307/4117247
1977,32,268,,10.2307/4117285
1977,32,47,,10.2307/4117259
1977,31,755,,10.2307/4119429
1977,31,723,,10.2307/4119425
1977,31,844,,10.2307/4109557
1977,32,277,,10.2307/4117298
1977,32,288,,10.2307/4117311
1977,32,260,,10.2307/4117274
1977,31,854,,10.2307/4109566
1977,31,443,,10.2307/4119384
1977,32,253,,10.2307/4117271
1977,31,857,,10.2307/4109569
1977,32,272,,10.2307/4117290
1977,31,525,,10.2307/4119397
1977,31,852,,10.2307/4109562
1977,32,9,,10.2307/4117252
1977,31,837,,10.2307/4109555
1977,31,497,,10.2307/4119393
1977,31,639,,10.2307/4119415
1977,32,275,,10.2307/4117294
1977,32,278,,10.2307/4117299
1977,32,46,,10.2307/4117258
1977,32,271,,10.2307/4117289
1977,31,551,,10.2307/4119401
1977,31,511,,10.2307/4119395
1977,31,611,,10.2307/4119410
1977,31,501,,10.2307/4119394
1977,32,284,,10.2307/4117307
1977,31,785,,10.2307/4109551
1977,32,278,,10.2307/4117300
1977,31,845,,10.2307/4109558
1977,31,573,,10.2307/4119404
1977,32,283,,10.2307/4117306
1977,31,852,,10.2307/4109563
1977,32,275,,10.2307/4117295
1977,31,417,,10.2307/4119380
1977,31,851,,10.2307/4109560
1977,32,12,,10.2307/4117253
1977,32,262,,10.2307/4117277
1977,31,774,,10.2307/4109549
1977,31,705,,10.2307/4119423
1977,31,855,,10.2307/4109567
1977,32,85,,10.2307/4117263
1977,32,283,,10.2307/4117305
1977,31,753,,10.2307/4119428
1977,31,469,,10.2307/4119389
1977,31,829,,10.2307/4109553
1977,31,657,,10.2307/4119418
1977,32,279,,10.2307/4117301
1977,31,691,,10.2307/4119419
1977,31,847,,10.2307/4109559
1977,32,261,,10.2307/4117276
1977,31,836,,10.2307/4109554
1977,32,13,,10.2307/4117254
1977,32,280,,10.2307/4117302
1977,32,260,,10.2307/4117275
1977,32,1,,10.2307/4117249
1977,32,224,,10.2307/4117268
1977,32,276,,10.2307/4117296
1977,32,263,,10.2307/4117278
1977,32,8,,10.2307/4117251
1977,31,545,,10.2307/4119400
1977,32,5,,10.2307/4117250
1977,32,225,,10.2307/4117269
1977,31,481,,10.2307/4119391
1977,31,703,,10.2307/4119422
1977,32,267,,10.2307/4117283
1977,31,517,,10.2307/4119396
1977,31,461,,10.2307/4119387
1977,31,853,,10.2307/4109564
1977,32,23,,10.2307/4117256
1978,33,381,,10.2307/4109591
1978,33,389,,10.2307/4109601
1978,33,103,,10.2307/4110106
1978,32,323,,10.2307/4117105
1978,32,609,,10.2307/4109670
1978,32,601,,10.2307/4109667
1978,33,381,,10.2307/4109592
1978,32,807,,10.2307/4109789
1978,32,501,,10.2307/4117148
1978,32,433,,10.2307/4117112
1978,33,229,,10.2307/4109576
1978,32,429,,10.2307/4117110
1978,32,801,,10.2307/4109777
1978,32,785,,10.2307/4109775
1978,32,347,,10.2307/4117107
1978,32,737,,10.2307/4109768
1978,32,493,,10.2307/4117136
1978,33,383,,10.2307/4109595
1978,32,799,,10.2307/4109776
1978,32,482,,10.2307/4117119
1978,33,127,,10.2307/4110110
1978,32,679,,10.2307/4109682
1978,32,673,,10.2307/4109673
1978,32,806,,10.2307/4109787
1978,32,487,,10.2307/4117126
1978,33,91,,10.2307/4110104
1978,32,587,,10.2307/4109664
1978,32,595,,10.2307/4109665
1978,32,488,,10.2307/4117129
1978,32,449,,10.2307/4117113
1978,33,1,,10.2307/4110097
1978,32,484,,10.2307/4117121
1978,33,7,,10.2307/4110098
1978,33,147,,10.2307/4110116
1978,33,303,,10.2307/4109585
1978,32,731,,10.2307/4109767
1978,33,294,,10.2307/4109582
1978,33,133,,10.2307/4110111
1978,32,583,,10.2307/4109663
1978,32,495,,10.2307/4117139
1978,32,496,,10.2307/4117140
1978,32,678,,10.2307/4109680
1978,32,803,,10.2307/4109781
1978,32,490,,10.2307/4117132
1978,32,775,,10.2307/4109772
1978,32,486,,10.2307/4117125
1978,33,121,,10.2307/4110108
1978,33,99,,10.2307/4110105
1978,32,571,,10.2307/4109661
1978,32,802,,10.2307/4109779
1978,32,805,,10.2307/4109786
1978,32,475,,10.2307/4117118
1978,32,608,,10.2307/4109669
1978,32,603,,10.2307/4109668
1978,32,500,,10.2307/4117147
1978,33,191,,10.2307/4109575
1978,32,545,,10.2307/4109657
1978,33,386,,10.2307/4109598
1978,32,489,,10.2307/4117131
1978,33,79,,10.2307/4110103
1978,32,743,,10.2307/4109769
1978,32,579,,10.2307/4109662
1978,33,15,,10.2307/4110099
1978,32,805,,10.2307/4109785
1978,32,496,,10.2307/4117142
1978,33,19,,10.2307/4110100
1978,32,455,,10.2307/4117116
1978,32,721,,10.2307/4109765
1978,33,383,,10.2307/4109594
1978,32,494,,10.2307/4117138
1978,33,384,,10.2307/4109596
1978,32,491,,10.2307/4117134
1978,32,801,,10.2307/4109778
1978,32,674,,10.2307/4109675
1978,32,419,,10.2307/4117109
1978,32,804,,10.2307/4109783
1978,33,287,,10.2307/4109581
1978,32,293,,10.2307/4117100
1978,32,313,,10.2307/4117102
1978,32,297,,10.2307/4117101
1978,33,ii,,10.2307/4110095
1978,33,172,,10.2307/4110122
1978,33,299,,10.2307/4109584
1978,32,681,,10.2307/4109761
1978,32,497,,10.2307/4117144
1978,32,779,,10.2307/4109773
1978,33,382,,10.2307/4109593
1978,32,498,,10.2307/4117146
1978,33,25,,10.2307/4110102
1978,32,677,,10.2307/4109679
1978,32,805,,10.2307/4109784
1978,33,125,,10.2307/4110109
1978,32,494,,10.2307/4117137
1978,32,551,,10.2307/4109658
1978,32,474,,10.2307/4117117
1978,32,493,,10.2307/4117135
1978,33,343,,10.2307/4109589
1978,32,563,,10.2307/4109660
1978,33,21,,10.2307/4110101
1978,33,331,,10.2307/4109587
1978,32,529,,10.2307/4109654
1978,32,320,,10.2307/4117103
1978,32,486,,10.2307/4117124
1978,32,600,,10.2307/4109666
1978,32,483,,10.2307/4117120
1978,32,803,,10.2307/4109780
1978,33,283,,10.2307/4109580
1978,32,804,,10.2307/4109782
1978,32,562,,10.2307/4109659
1978,33,181,,10.2307/4109574
1978,32,674,,10.2307/4109676
1978,32,509,,10.2307/4109653
1978,33,311,,10.2307/4109586
1978,33,279,,10.2307/4109579
1978,32,361,,10.2307/4117108
1978,32,773,,10.2307/4109771
1978,32,489,,10.2307/4117130
1978,33,169,,10.2307/4110118
1978,33,388,,10.2307/4109600
1978,33,135,,10.2307/4110112
1978,33,169,,10.2307/4110119
1978,33,385,,10.2307/4109597
1978,32,683,,10.2307/4109762
1978,32,452,,10.2307/4117114
1978,32,678,,10.2307/4109681
1978,33,387,,10.2307/4109599
1978,32,781,,10.2307/4109774
1978,33,159,,10.2307/4110117
1978,33,141,,10.2307/4110113
1978,32,432,,10.2307/4117111
